w_out,LCOH,LCOH_i
3602.792335,0.022627338,0.484260263
431.3696438,0.075217211,1.609765448
1029.876893,0.020170935,0.431689413
1534.454927,0.045320835,0.969936446
1430.291298,0.02226203,0.476442114
1977.527233,0.012773279,0.273368059
1440.444528,0.029593355,0.633343869
1778.310937,0.028675879,0.613708456
1316.183139,0.073496599,1.572941673
355.7271446,0.074109723,1.586063479
2145.127347,0.027134351,0.580717366
3190.382425,0.011671999,0.249798949
756.3836495,0.088233991,1.88834481
649.384204,0.031399695,0.672002377
2174.335495,0.017107577,0.366128781
2847.826591,0.024957061,0.53411997
2985.192359,0.018869471,0.403836053
2353.620239,0.010888789,0.233037045
1210.874371,0.051811565,1.108848162
706.0044694,0.048931548,1.047211313
2760.356236,0.030181894,0.645939523
4990.919111,0.012373867,0.264820011
1297.750987,0.024016341,0.513987087
181.2046997,0.177469444,3.798122458
2372.648112,0.015500151,0.331727358
2115.63314,0.025073467,0.536611247
425.4378449,0.162248917,3.472379462
2425.254871,0.030914975,0.661628613
521.2297905,0.078353061,1.676877522
2728.27718,0.022522464,0.482015807
3106.429389,0.024695187,0.528515466
532.8178819,0.050910576,1.089565611
2593.555795,0.023952692,0.512624916
1270.487048,0.029615342,0.633814434
1614.701116,0.029711893,0.635880774
874.7980885,0.073240707,1.567465173
1152.849574,0.024332079,0.520744376
780.8268462,0.061670881,1.319852892
1824.458501,0.017936119,0.383860874
1104.151355,0.022312174,0.477515261
511.1020825,0.067946552,1.454162022
1898.469538,0.0461629,0.98795795
2006.142953,0.025083044,0.536816202
78.09412973,0.209942105,4.493087968
2587.245252,0.011935167,0.255431161
1237.651212,0.021560904,0.461436921
302.086563,0.058777792,1.257936265
1152.963451,0.029543675,0.63228065
2155.582299,0.027978193,0.598776899
2921.360959,0.034983728,0.748706264
4459.617411,0.020144357,0.43112061
1881.046039,0.035690768,0.763838006
1891.953131,0.017716711,0.379165196
1984.076157,0.027133216,0.580693062
3032.976944,0.015082731,0.322793928
5608.107897,0.017055962,0.365024148
1597.010848,0.026295128,0.562756675
2550.792605,0.019955373,0.427076054
2642.98383,0.016490592,0.352924346
1251.397533,0.063597956,1.361095287
1577.643137,0.032371183,0.692793726
8040.346786,0.010386594,0.222289285
3215.726159,0.014391443,0.307999299
1291.425036,0.044560068,0.953654849
1243.04405,0.01957528,0.418941482
1948.320437,0.016254268,0.347866636
2020.934984,0.01189647,0.254602983
4980.59528,0.008741046,0.187072
2581.242829,0.036304926,0.776981959
884.1911935,0.091040286,1.948403886
2266.213876,0.020767851,0.444464346
1173.175308,0.056632637,1.21202661
734.8472164,0.078523897,1.680533673
2805.911044,0.020627582,0.441462385
3830.826432,0.015593097,0.33371655
1832.433771,0.0401736,0.859777596
669.2718728,0.039417281,0.843591197
1405.266959,0.041437283,0.886822382
843.499963,0.02278216,0.487573699
5764.461079,0.017441254,0.373269994
1654.092347,0.037641119,0.805578555
8923.151884,0.010998429,0.235383496
3689.365264,0.015819138,0.338554189
72.53353917,0.339797901,7.27220419
2119.827801,0.018716333,0.400558661
450.1546318,0.096263663,2.060192281
1702.505233,0.025618644,0.548278868
804.1136044,0.037250778,0.797224645
2718.61867,0.015561267,0.333035353
2098.32839,0.034740494,0.743500665
3422.626893,0.012446501,0.266374497
507.818466,0.079001579,1.69075681
1233.545176,0.059711566,1.277920486
430.2576626,0.07426396,1.589364392
8801.381968,0.011348755,0.242881034
447.8591898,0.172940405,3.70119397
144.3652646,0.127406927,2.726706627
1489.41283,0.055561434,1.189101203
11676.09971,0.00711599,0.152293276
2138.905953,0.023849874,0.510424435
436.9622277,0.046236061,0.989523696
430.959364,0.08235289,1.762480077
5169.436538,0.011634321,0.248992576
924.7030395,0.028872733,0.617921445
2191.031467,0.028297526,0.605611119
3596.268276,0.012326129,0.263798359
1014.471587,0.042775057,0.915452835
4553.554689,0.016491837,0.352950991
588.135971,0.03395566,0.726704005
2497.73951,0.042342147,0.906187878
668.6086406,0.026660255,0.570570973
191.8758275,0.152900007,3.272298229
781.7580392,0.03439329,0.736069958
1597.602745,0.037068204,0.793317285
2800.237766,0.011949706,0.255742315
763.4906371,0.063665349,1.362537609
816.5829318,0.068008272,1.45548292
1343.04007,0.019977788,0.427555765
617.8354804,0.026132959,0.559286012
485.014198,0.140599986,3.009058629
4561.285168,0.011475213,0.245587417
1622.929149,0.04291214,0.918386609
1472.223255,0.022320718,0.477698124
174.5801155,0.14976481,3.205200141
1085.559379,0.015577785,0.333388855
1866.91927,0.020073691,0.429608251
575.0531644,0.057363111,1.227659888
5248.020584,0.017071374,0.365353994
3722.695451,0.008847784,0.189356365
1210.788603,0.059319632,1.269532485
4163.3984,0.010049996,0.215085559
1547.778673,0.029116087,0.623129597
2566.353217,0.018848255,0.403381999
1980.701449,0.036472097,0.780559658
792.2771659,0.088591354,1.895992916
1738.405615,0.018252122,0.390623829
2212.569428,0.019334256,0.413783191
2689.691385,0.022980361,0.49181551
424.9589993,0.137936757,2.952061385
1262.731,0.032221578,0.689591944
275.9010479,0.106147097,2.271713163
1438.227785,0.037139887,0.79485142
6036.673833,0.010075526,0.215631937
2699.094177,0.012630114,0.270304111
1002.514682,0.038005243,0.813371374
814.955873,0.071971818,1.54030897
1983.152018,0.027245377,0.583093492
1256.380697,0.033708371,0.721411638
4264.34407,0.019416998,0.415554
1552.214194,0.024530175,0.524983952
2245.848229,0.02320229,0.496565135
2277.691345,0.015347666,0.328463952
701.8837653,0.076798683,1.643611413
677.8801155,0.04590223,0.982379204
962.866883,0.021084099,0.451232551
492.6696235,0.102534672,2.194401635
1654.316036,0.036838584,0.788403065
57.42005069,0.363591488,7.78142402
3534.213137,0.021239118,0.454550201
5840.406604,0.01470513,0.314712679
706.7642754,0.03180494,0.680675236
4061.8684,0.022345186,0.478221775
2250.915524,0.022182471,0.474739419
5363.034512,0.00900916,0.192810044
3294.740512,0.011081731,0.237166296
2410.770241,0.017368052,0.371703353
1155.95511,0.062715915,1.34221824
3491.295362,0.018573531,0.397502479
2886.056765,0.030817828,0.659549513
3633.848528,0.017293967,0.370117825
5306.215761,0.01663013,0.355910686
9831.047817,0.009034164,0.19334517
339.5441322,0.071720135,1.534922577
2781.73111,0.021025577,0.449980082
2173.48896,0.020319788,0.434875095
650.6745992,0.108633719,2.324930747
1098.557482,0.051769889,1.107956233
830.734859,0.05299393,1.134152616
1345.592011,0.019850339,0.424828173
374.9304787,0.042437664,0.9082321
4269.591713,0.016793424,0.359405428
4714.097484,0.011283296,0.241480108
1051.754716,0.049924339,1.068458596
2046.799731,0.021303084,0.455919161
897.0786018,0.028508729,0.610131203
1891.05182,0.037664538,0.806079773
839.3943254,0.068147623,1.458465248
2798.795631,0.019420453,0.415627945
116.1821118,0.150059409,3.211505026
1844.761372,0.026266018,0.56213369
2108.011987,0.046495347,0.995072818
775.0300624,0.069610829,1.489780136
1767.488303,0.020344787,0.435410126
855.3963226,0.078071298,1.670847347
4245.0874,0.013406442,0.286918733
2180.873004,0.033252278,0.71165053
8915.034141,0.009057824,0.193851531
2072.819587,0.039760993,0.850947168
5346.069174,0.011748587,0.251438062
2330.753557,0.01314342,0.281289651
432.9052005,0.083620127,1.789600937
793.0613069,0.0323953,0.693309865
3948.810451,0.019860038,0.42503573
2974.777269,0.027801277,0.59499062
3016.451752,0.028501565,0.60997788
765.7641469,0.072197598,1.545141028
4694.607652,0.008401497,0.179805107
646.0319684,0.07787658,1.666680077
4355.41963,0.011364398,0.243215818
4472.125346,0.015663515,0.335223602
1995.040175,0.034434519,0.736952323
2057.46459,0.01525873,0.326560579
2987.674041,0.016376537,0.350483384
10412.37685,0.008730134,0.186838468
829.3839582,0.050358687,1.077754312
3502.107107,0.017673847,0.37824784
1046.903521,0.023751061,0.508309681
4733.037582,0.011817571,0.252914428
1360.303617,0.055024002,1.177599332
866.1907564,0.03398755,0.7273865
643.1624841,0.027212932,0.58239911
386.9467431,0.139955874,2.995273629
2310.997237,0.013815453,0.295672214
2307.463159,0.019308569,0.413233445
1929.17101,0.020676207,0.442503029
1563.024077,0.01543114,0.330250425
753.6404109,0.097176569,2.079729892
1100.036288,0.023692703,0.507060745
415.1447347,0.119183004,2.55070188
3902.791056,0.019023953,0.407142215
51.5622667,0.79056625,16.91934878
1035.19656,0.040972673,0.876879003
898.7532917,0.046895827,1.003643718
2271.070752,0.028263244,0.604877434
1113.324385,0.0738343,1.580168982
1116.106746,0.020769848,0.444507095
2108.622068,0.024945371,0.533869774
4955.924702,0.007212581,0.154360466
1512.994399,0.027101565,0.580015688
235.0995274,0.176701907,3.781695962
1606.754751,0.015944738,0.341242216
425.7081437,0.072419038,1.549880187
2394.823933,0.017914543,0.38339912
3751.313092,0.02359227,0.504911306
3560.872689,0.013780287,0.294919603
606.480889,0.031036825,0.66423639
1118.344963,0.01945203,0.416303722
3797.703298,0.022166498,0.474397567
1221.838765,0.043878133,0.93906037
1564.108756,0.052796309,1.129923233
872.1474689,0.065244357,1.39633084
1518.873942,0.021778142,0.466086156
72.1025171,0.18440583,3.946571916
2445.83446,0.012195417,0.261000916
756.1201186,0.024600238,0.526483404
1050.601038,0.035760659,0.765333789
3808.114671,0.015661828,0.335187517
2059.835994,0.029777519,0.637285277
561.7400215,0.073517396,1.573386747
1519.590254,0.015172227,0.324709287
326.5995723,0.066233759,1.417505579
1843.869081,0.028963222,0.61985806
1220.245768,0.023253364,0.497658205
1401.519462,0.031997996,0.684806937
3389.121769,0.018702377,0.400259993
1769.216923,0.040637462,0.869704976
847.7638245,0.067879994,1.452737561
1775.561822,0.017088844,0.365727869
654.692123,0.105786931,2.264005052
959.397103,0.056419601,1.207467318
4053.169037,0.007410969,0.158606267
1900.604165,0.028846851,0.617367526
2082.821678,0.025868259,0.553621014
3640.612804,0.012351499,0.264341311
3006.280616,0.013588717,0.290819697
4290.527056,0.022052364,0.471954928
1113.47509,0.032525198,0.696089882
4608.99419,0.021223621,0.454218534
1335.578323,0.040664989,0.870294089
1822.743433,0.01982679,0.424324177
2291.450296,0.023695766,0.507126287
342.3597024,0.070607859,1.511118137
1775.706877,0.05110753,1.093780725
4581.360758,0.011819405,0.252953676
2587.17401,0.024538116,0.52515389
580.0411344,0.069857297,1.49505494
3251.551895,0.011236338,0.240475131
564.8080976,0.033608459,0.719273354
7090.058073,0.009734793,0.208339733
365.4363144,0.079331604,1.69781986
537.6078808,0.022735899,0.486583644
98.29911853,0.299233064,6.404053512
355.1523375,0.058359523,1.248984669
3847.1546,0.015680771,0.33559291
3137.984913,0.017520671,0.37496964
5374.990106,0.007125529,0.152497421
1693.49056,0.025454582,0.544767696
750.5393924,0.066560097,1.424489714
2648.754288,0.016789969,0.359331478
959.7404256,0.038437785,0.822628453
2117.654982,0.02431542,0.520387857
5359.337514,0.013916873,0.297842746
5117.113771,0.010031421,0.214688034
1010.293532,0.052947883,1.133167134
384.0880876,0.215389256,4.609665467
346.0333468,0.178934505,3.829477041
689.1654318,0.027121326,0.580438611
5520.625681,0.01476415,0.315975805
3073.012864,0.017241522,0.368995417
668.9703801,0.0417356,0.893206818
1150.919004,0.028105651,0.601504701
488.7381035,0.118932652,2.545343958
1128.930697,0.039796376,0.851704419
1009.640256,0.037770468,0.808346836
3774.995172,0.020154218,0.431331655
524.5593367,0.06563577,1.404707688
2918.102393,0.021700516,0.464424842
982.540363,0.055879943,1.195917787
1418.24723,0.03099837,0.663413378
2313.212941,0.022094673,0.472860412
1995.604669,0.017223549,0.368610767
261.7000101,0.099041298,2.119638006
1453.813666,0.034263471,0.73329163
389.9547928,0.06432499,1.376654948
3139.27751,0.027104659,0.580081912
561.8252801,0.142288882,3.045203631
736.0462928,0.093543543,2.001977481
798.4787684,0.059098427,1.264798354
2095.718373,0.01775854,0.380060401
1027.499789,0.030965455,0.662708946
1006.305762,0.062840636,1.34488747
2298.252888,0.025574509,0.547334325
789.5184953,0.03231085,0.691502508
367.4224469,0.082691682,1.769730761
1500.639523,0.038154647,0.816568849
1374.440297,0.024776808,0.530262279
1881.284752,0.018575207,0.397538348
681.6745668,0.044623248,0.955006982
1321.182682,0.031762372,0.679764212
1141.183604,0.038178712,0.817083878
2278.740532,0.022082569,0.472601363
827.0775436,0.065203442,1.395455187
6597.906662,0.009825054,0.210271454
622.3320459,0.103557138,2.216284017
1494.587157,0.02402238,0.514116344
862.7058948,0.078843417,1.6873719
428.5178243,0.151599202,3.244458987
3046.031607,0.015004788,0.321125818
1439.627868,0.033233966,0.711258622
590.0394183,0.100325872,2.147129894
4343.41864,0.016939085,0.362522803
4014.473555,0.018623874,0.398579898
1620.827233,0.019344424,0.414000802
610.8527036,0.057236412,1.224948335
1260.905003,0.017487717,0.374264382
2830.95087,0.025363969,0.54282844
1233.202788,0.039175933,0.838425962
1947.403952,0.02185157,0.467657632
1762.994117,0.02159784,0.462227404
1049.29167,0.036174669,0.774194251
1766.684063,0.0251907,0.539120199
3739.409368,0.013836539,0.296123477
2270.295557,0.015210093,0.325519682
8253.595233,0.008395753,0.179682196
2737.47958,0.034497037,0.738290306
340.853516,0.089902666,1.924057045
1992.57155,0.025261844,0.540642807
213.4513061,0.138247391,2.95870943
5754.888693,0.009685436,0.207283411
4323.261249,0.018883251,0.404130978
1618.269722,0.017921251,0.383542667
1496.153875,0.032333656,0.691990596
2170.11345,0.026550849,0.568229521
5062.293629,0.011740011,0.251254509
2936.019671,0.022038039,0.47164835
8778.557305,0.011387835,0.243717405
1981.391264,0.039255509,0.840129009
896.9043297,0.043969466,0.94101503
2310.19383,0.027347877,0.585287152
5867.189701,0.013829595,0.295974876
2810.165929,0.019164139,0.410142411
1131.464284,0.028144912,0.602344945
1174.747356,0.028486956,0.609665222
5647.057751,0.011449049,0.245027483
1030.43533,0.030044343,0.642995728
387.0510009,0.09499967,2.033140875
2832.238305,0.019993755,0.427897491
1531.351279,0.023809741,0.509565534
853.8651069,0.030082694,0.643816504
6579.414992,0.012474392,0.266971404
4078.262527,0.018448451,0.394825584
1616.188345,0.039677441,0.849159026
938.2635351,0.076414391,1.635386961
203.3504987,0.275366061,5.893262482
1453.886446,0.048743816,1.043193559
1245.043001,0.022028692,0.471448316
1802.015902,0.050069331,1.07156164
3060.047581,0.010148545,0.217194673
2603.822798,0.019863997,0.425120462
3742.965235,0.018932666,0.405188531
2122.672627,0.036057427,0.771685086
2215.130428,0.016857545,0.360777716
1281.536633,0.046975086,1.005339979
555.6739654,0.052258824,1.118420207
1460.278137,0.036282941,0.776511439
1123.790027,0.065945825,1.411343348
1282.152284,0.019390171,0.414979857
196.6530988,0.187023711,4.002598647
2751.554769,0.019584782,0.419144828
2562.867104,0.019862133,0.425080567
1744.647028,0.0587656,1.257675348
1190.141795,0.035239994,0.75419074
2302.722421,0.027159991,0.581266102
1022.321411,0.025807851,0.552328193
375.8237929,0.116288872,2.488762946
1614.837631,0.02125088,0.454801914
528.0581735,0.047958089,1.026377781
3302.6216,0.02220595,0.475241909
1825.899655,0.0194912,0.417142033
6710.08696,0.007059305,0.151080116
4227.454101,0.024910028,0.533113383
11247.85029,0.008842497,0.189243195
3353.79937,0.021281975,0.455467415
2796.779568,0.026586125,0.56898447
668.6741586,0.07682835,1.644246319
775.7523596,0.017547229,0.375538034
615.3851589,0.070560731,1.510109527
917.1751896,0.113076616,2.420015649
958.1714841,0.071112769,1.521923989
1984.275147,0.029749661,0.636689075
2673.480036,0.022602776,0.483734607
4084.783268,0.010816564,0.231491313
1173.493222,0.053381877,1.142455288
1810.356204,0.021871794,0.468090451
525.9657021,0.038426268,0.822381971
3452.28491,0.016411281,0.351226972
1899.081467,0.021035797,0.450198813
3408.767203,0.019874841,0.425352536
1712.099988,0.015036563,0.321805856
10431.82261,0.00868113,0.185789694
5638.394458,0.012175511,0.260574898
4041.942862,0.016922324,0.362164087
3124.205186,0.026262868,0.562066277
1134.011857,0.060481604,1.294400497
792.6103552,0.029827731,0.638359882
697.3095732,0.056099932,1.2006259
1645.469741,0.047781753,1.022603908
4813.511861,0.01186716,0.253975697
1288.7781,0.068134278,1.458179644
794.8924955,0.076583832,1.639013266
3552.942622,0.026082721,0.558210841
992.3288407,0.027950667,0.598187791
450.5138034,0.126211564,2.701123996
157.4728955,0.17210065,3.683221894
6717.767101,0.012553331,0.268660823
1709.527047,0.047124632,1.008540506
701.4398601,0.034866493,0.746197242
805.6198202,0.044015064,0.941990911
2499.201563,0.020073122,0.42959606
2312.400547,0.022378343,0.478931395
515.8573928,0.089849605,1.922921457
1691.203773,0.028276484,0.605160781
3542.718663,0.024202215,0.517965078
7127.24349,0.007384955,0.158049546
1472.504965,0.027970281,0.598607564
1116.446719,0.039932119,0.85460953
1958.025901,0.015489956,0.33150917
2084.606193,0.024315856,0.520397184
1743.75949,0.042280931,0.904877752
2914.302923,0.019846408,0.424744032
924.5694036,0.070457771,1.50790602
1684.605543,0.020015302,0.428358621
5484.080051,0.010404382,0.222669973
2247.210138,0.018620574,0.398509276
1670.736962,0.01380632,0.295476738
1357.642672,0.044784982,0.958468355
1394.279983,0.05355483,1.146156751
1005.884812,0.032509672,0.69575761
3765.463952,0.020344548,0.435405001
1148.575037,0.063759322,1.364548776
693.6677835,0.042247333,0.904158702
2939.778653,0.022483759,0.48118745
4673.998774,0.014834533,0.317482096
577.0494493,0.140188445,3.000251007
1924.234531,0.029246759,0.625926188
1258.497794,0.034725728,0.743184644
2252.232583,0.033628355,0.719699151
1258.511122,0.021540608,0.461002561
1570.215442,0.012638712,0.270488122
487.557655,0.11045764,2.363965495
3194.470263,0.018119907,0.387794229
2047.42906,0.024193253,0.517773282
1877.955033,0.032507312,0.695707088
685.9794227,0.02662261,0.569765307
1596.133166,0.017005589,0.363946084
5071.243064,0.010473969,0.224159255
2560.61594,0.020971878,0.448830846
2135.84367,0.016911171,0.361925392
652.9549253,0.08814308,1.88639916
1554.724536,0.024762774,0.529961914
1062.994139,0.0699494,1.497026084
8397.224416,0.010818498,0.231532699
5886.677752,0.010919479,0.233693856
1515.205382,0.034019002,0.728059607
2612.140412,0.031483361,0.673792943
1420.397069,0.036006007,0.770584626
1134.66858,0.076957872,1.647018294
1479.153525,0.045519142,0.974180516
4496.461344,0.01525868,0.326559507
6768.845545,0.014604478,0.312558567
896.1072918,0.041655052,0.891482973
592.1595303,0.099911858,2.138269336
4729.884419,0.015050143,0.322096501
4223.492386,0.024142241,0.516681554
2431.570083,0.011557914,0.247357365
3369.694214,0.01231452,0.263549911
1121.973664,0.046899116,1.003714103
4523.059489,0.016264059,0.348076197
775.4312037,0.071510745,1.530441306
2429.954837,0.031635013,0.677038533
1148.20156,0.052356228,1.120504807
1578.10766,0.029658854,0.634745656
3094.40228,0.008839332,0.189175471
4256.884417,0.021183134,0.453352054
3231.781305,0.011280588,0.241422156
6235.470708,0.011013448,0.235704926
1508.391527,0.036380054,0.778589796
2831.264927,0.012102254,0.259007077
398.9111615,0.148547324,3.179144052
905.7201168,0.02190927,0.468892496
3685.603969,0.012720114,0.272230255
1853.469189,0.019307268,0.413205589
4198.570639,0.008807877,0.188502284
1624.234689,0.048162952,1.030762166
516.6290983,0.09061228,1.939243884
5679.777551,0.009468849,0.202648122
660.1768198,0.029148306,0.623819136
2212.082358,0.024718723,0.529019153
2891.968863,0.021791032,0.466362009
432.2883537,0.096087558,2.056423355
3427.912578,0.020499173,0.438714232
6269.049779,0.01119434,0.2395763
4921.477275,0.018690913,0.40001464
1301.990768,0.059838464,1.28063631
956.5967654,0.07400763,1.583878525
3521.879785,0.016812088,0.359804869
3384.424524,0.015977352,0.341940204
2346.470474,0.027275368,0.583735344
2392.544189,0.012922737,0.276566689
1689.93171,0.044046337,0.942660203
2483.351447,0.027223416,0.582623498
1977.257805,0.025535039,0.546489587
344.5266365,0.154393189,3.304254651
1495.636271,0.028094883,0.601274246
735.3960516,0.100835061,2.158027318
109.6623922,0.223055528,4.773735629
422.0959728,0.127777321,2.734633638
3291.776198,0.017644078,0.377610734
514.5693581,0.067411321,1.442707233
408.2721733,0.111530713,2.386930927
387.3729194,0.220489941,4.718828072
2560.241057,0.019031943,0.407313215
4113.057762,0.014189308,0.303673277
5332.374831,0.015123827,0.323673443
4462.704323,0.008371662,0.179166611
1376.504909,0.041050087,0.878535779
2049.941357,0.023976636,0.513137347
5039.989549,0.021696425,0.464337286
1623.299684,0.015390813,0.329387374
2704.449392,0.024618268,0.526869277
598.7484668,0.125872746,2.693872758
10150.74112,0.009730124,0.208239806
2620.225885,0.020217174,0.432679012
1684.511435,0.011635719,0.249022506
696.4833241,0.02874928,0.615279352
1577.718599,0.015191242,0.325116242
900.801272,0.038099203,0.815382269
1408.988148,0.045008619,0.963254525
7790.150251,0.009093307,0.194610928
3253.073948,0.017037184,0.364622265
3900.828602,0.015127011,0.323741584
4153.467414,0.012251568,0.262202643
235.275729,0.125860932,2.693619937
688.1262831,0.065852026,1.4093359
372.7027776,0.109652522,2.346734726
6804.513142,0.016232029,0.347390703
2560.184067,0.027385633,0.586095183
1901.319662,0.030904879,0.66141253
3154.149559,0.029149952,0.623854359
1094.567859,0.082862367,1.773383675
1278.674683,0.069167402,1.480290107
2329.763975,0.027267006,0.583556389
2568.520721,0.024350228,0.521132801
3430.470198,0.032010228,0.685068725
1874.904813,0.045659447,0.977183274
4001.533902,0.023413703,0.501089713
1211.808325,0.042844625,0.916941685
3644.745531,0.01209063,0.258758306
2601.806962,0.028124355,0.601904992
1653.759365,0.030028461,0.642655825
950.1460183,0.058135497,1.244190154
1423.184314,0.0431067,0.922550496
1504.076706,0.033803292,0.723443092
2434.823701,0.014180705,0.303489177
4615.926643,0.013712176,0.293461919
7639.38661,0.008610952,0.184287784
3390.580594,0.022703605,0.485892508
5062.718051,0.01724671,0.369106451
2919.562595,0.011999268,0.256803025
548.466908,0.046914805,1.00404988
2172.933088,0.022584129,0.483335537
492.4769295,0.15278673,3.269873931
981.5995072,0.08886997,1.90195575
2989.995456,0.024296882,0.5199911
3963.120844,0.016503927,0.353209735
2539.150597,0.021446044,0.45897873
105.1369304,0.147220687,3.150751957
2324.532691,0.018798012,0.402306719
3916.442467,0.014425543,0.308729087
2135.306027,0.01260234,0.269709692
1896.912564,0.025904191,0.554390028
2500.62232,0.021509307,0.460332669
4009.172819,0.011336481,0.242618344
2494.321549,0.028138833,0.602214838
4663.777688,0.009463405,0.202531601
4684.259735,0.012656632,0.270871638
3319.510684,0.015378933,0.329133111
2159.739744,0.014182017,0.303517254
3763.331836,0.026005165,0.556551018
2524.474608,0.015532974,0.332429841
880.5247344,0.066667978,1.426798547
2502.552202,0.016880567,0.361270425
1950.627152,0.029061872,0.621969323
5133.73612,0.013665377,0.292460342
1382.792626,0.015845983,0.339128715
1969.929394,0.019611927,0.419725766
921.5860165,0.04626419,0.990125703
1761.812921,0.025493037,0.545590678
1613.756377,0.029116373,0.623135726
533.5363353,0.119866785,2.565335843
457.6582334,0.048010485,1.027499145
2015.714281,0.019178672,0.410453444
1677.564924,0.019411107,0.415427912
2454.264272,0.016995363,0.363727232
1435.817926,0.036028013,0.771055588
271.2293313,0.098908797,2.11680227
93.42376699,0.279905601,5.990415715
2019.208591,0.022922433,0.49057576
124.1878097,0.417745045,8.940394464
4225.54715,0.021088848,0.45133419
1153.523221,0.04221807,0.903532442
3581.830933,0.016367891,0.350298364
251.2641756,0.092739969,1.984779753
1763.089897,0.02817589,0.603007921
428.8567369,0.090372164,1.934105029
1457.075464,0.062628421,1.340345725
1874.81415,0.022011412,0.4710785
1726.230425,0.020556656,0.43994444
1694.921261,0.030245269,0.647295846
1608.919758,0.032212984,0.689408024
1764.411072,0.0282684,0.604987785
3829.262005,0.021908012,0.468865581
3689.96756,0.019406227,0.415323471
2363.548966,0.027229931,0.582762923
1961.777587,0.027767082,0.594258783
1930.242761,0.013215537,0.28283306
2779.466336,0.030219719,0.646749054
3630.46211,0.024557552,0.525569843
108.6969414,0.15650022,3.349348408
641.9516563,0.075801442,1.622268888
726.9299712,0.045923309,0.982830331
2836.077097,0.018388091,0.393533785
3583.792287,0.024642581,0.527389595
5149.981465,0.015300895,0.327462973
606.4747911,0.098455634,2.107103883
835.3430675,0.044669934,0.956006145
2413.95642,0.033769595,0.722721907
928.1583125,0.0466934,0.999311459
833.8263053,0.06541257,1.399930853
1185.060608,0.061814445,1.322925377
2134.595798,0.024660685,0.52777706
2180.978907,0.023677852,0.506742912
2043.393178,0.038744431,0.829191146
1134.315865,0.021904503,0.468790478
604.9058603,0.054244655,1.160920083
778.01315,0.081008568,1.733709495
2984.978823,0.024242087,0.518818404
1171.016508,0.033915218,0.725838468
626.5747785,0.072131143,1.54371877
1967.412586,0.022894589,0.489979844
626.568129,0.054547172,1.167394411
4946.580459,0.009331205,0.199702307
1954.426014,0.038788038,0.830124413
3330.540982,0.015820768,0.338589063
519.7413147,0.059533261,1.274104481
4631.126735,0.010324765,0.220966046
4488.426395,0.011153767,0.238707981
5260.931126,0.009622037,0.205926579
3673.393483,0.02327871,0.498200647
609.2868217,0.022370758,0.478769058
984.3864417,0.041241623,0.882634958
1312.405569,0.016488394,0.352877306
408.1062345,0.119707152,2.561919451
1607.141708,0.035840598,0.767044603
2149.855337,0.012916218,0.276427178
4631.471254,0.018546942,0.396933433
8272.39815,0.011295828,0.241748317
1827.671515,0.029271097,0.626447052
2567.165375,0.0150569,0.322241114
684.2879658,0.048509982,1.038189162
1138.412513,0.05333836,1.141523967
1151.38913,0.048021107,1.027726463
1065.225948,0.057471488,1.229979342
6444.669922,0.013503358,0.288992888
763.6751139,0.104112199,2.228163182
2260.647775,0.019370389,0.414556496
2437.521783,0.01465667,0.313675553
173.6793576,0.077943722,1.668117018
3779.490777,0.026373754,0.564439414
1991.891989,0.032498853,0.69552605
1574.847822,0.016827782,0.360140738
4597.042028,0.014145135,0.30272792
81.00037921,0.648293337,13.8744869
256.035723,0.117314492,2.510712811
2847.143532,0.020307915,0.434621004
3317.567851,0.015027176,0.321604969
1732.502988,0.025562693,0.547081445
1941.40743,0.023569006,0.504413436
3881.109123,0.014247915,0.304927576
4420.267709,0.013032544,0.278916727
1538.294715,0.023635321,0.505832669
6518.643151,0.008093016,0.173203137
3688.038155,0.009949538,0.212935608
1152.728409,0.034822636,0.74525863
3404.83371,0.015264628,0.326686805
1158.561304,0.022750376,0.486893475
4330.505723,0.017335326,0.371002975
2790.133198,0.017177629,0.36762801
809.2431889,0.045372734,0.971047168
1166.812603,0.022978452,0.491774647
925.1846289,0.02596795,0.555754567
5522.949467,0.011673793,0.249837345
870.5102283,0.074021072,1.584166193
7087.818087,0.008607581,0.18421564
1362.532008,0.047730628,1.021509759
1668.765021,0.033216143,0.710877172
1346.621538,0.019000071,0.406631103
211.9769234,0.118688737,2.540123787
3743.856209,0.012897333,0.276023015
792.0677184,0.021841385,0.467439654
3063.700459,0.020212579,0.43258066
50.14899293,0.417462135,8.934339731
156.9868326,0.178496658,3.820106434
2790.808306,0.026885306,0.57538741
4165.675886,0.017979634,0.38479217
5783.116511,0.016827482,0.360134319
2006.642923,0.018065862,0.386637581
2443.035398,0.03436049,0.735367986
1392.135762,0.061121779,1.308101246
4906.58992,0.01885321,0.403488049
4135.068638,0.009022994,0.193106125
2842.718711,0.017881381,0.382689391
1952.772599,0.031532186,0.674837876
3706.285107,0.027384414,0.586069105
1532.770053,0.024013463,0.513925495
1673.186206,0.018819857,0.402774237
1869.034881,0.016882563,0.361313136
1734.565577,0.031859545,0.681843879
1134.381377,0.047908887,1.025324794
4576.427884,0.017472522,0.373939172
1956.224014,0.029245292,0.625894787
1542.166225,0.017603691,0.376746397
1156.748698,0.055552,1.18889931
2544.628902,0.013894809,0.297370539
5069.291749,0.013814618,0.295654339
524.3849361,0.118396879,2.533877577
877.0330149,0.020062337,0.429365262
5341.104875,0.010728117,0.2295984
